title,url,rating,reviews,price,quantity,productName
Kapiva Wild Tulsi Giloy Juice 1L | Natural Juice for Building Immunity | First brand to use Neem Grown Giloy Stems with Fresh Tulsi Leaves | No Added Sugar,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A05893911OQ29H97SHIKY&url=%2FKapiva-Tulsi-Giloy-Juice-Natural%2Fdp%2FB01MQE067R%2Fref%3Dsr_1_387_sspa%3Fdchild%3D1%26keywords%3Dorganic%26qid%3D1593851980%26refinements%3Dp_72%253A1318476031%26sr%3D8-387-spons%26psc%3D1&qualifier=1593851980&id=3116240490728997&widgetName=sp_atf_next,4.1 out of 5 stars,674,320,1L,Kapiva Wild
,,,,,,
"Indus Valley Bio Organic Extra Virgin Coconut Oil, 175ml",/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg9_1?ie=UTF8&adId=A0335974GMYQVWO5ZP14&url=%2FIndus-Valley-Organic-Virgin-Coconut%2Fdp%2FB079M6N665%2Fref%3Dsr_1_388_sspa%3Fdchild%3D1%26keywords%3Dorganic%26qid%3D1593851980%26refinements%3Dp_72%253A1318476031%26smid%3DA3QVIKTRGLR5OU%26sr%3D8-388-spons%26psc%3D1&qualifier=1593851980&id=3116240490728997&widgetName=sp_atf_next,4.1 out of 5 stars,706,199,175ml,Indus Valley
,,,,,,
"Keya Seth Aromatherapy, Shakti Immunity Booster Enriched with 18 Ayurvedic Herbs (100 gm)",/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A00640721TIONEFGR8GOM&url=%2FKeya-Seth-Aromatherapy-Immunity-Ayurvedic%2Fdp%2FB08B6D61L2%2Fref%3Dsr_1_389_sspa%3Fdchild%3D1%26keywords%3Dorganic%26qid%3D1593851980%26refinements%3Dp_72%253A1318476031%26sr%3D8-389-spons%26psc%3D1&qualifier=1593851980&id=3116240490728997&widgetName=sp_mtf,5.0 out of 5 stars,1,,18,Keya Seth
,,,,,,
"VITAWIN Ginseng Capsules, 500 mg (Pack of 60)",/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A01961601RTJ4H1HJ2B60&url=%2FVITAWIN-Ginseng-Capsules-500-Pack%2Fdp%2FB07N8XR1TX%2Fref%3Dsr_1_390_sspa%3Fdchild%3D1%26keywords%3Dorganic%26qid%3D1593851980%26refinements%3Dp_72%253A1318476031%26sr%3D8-390-spons%26psc%3D1&qualifier=1593851980&id=3116240490728997&widgetName=sp_mtf,4.7 out of 5 stars,13,764,500 mg,VITAWIN Ginseng
,,,,,,
"Coombs Family Farms Organic Maple Syrup, 8 Fl Oz",/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A0342593L3B9UPJF8MKQ&url=%2FCoombs-Family-Farms-Organic-Maple%2Fdp%2FB005KU83SQ%2Fref%3Dsr_1_391_sspa%3Fdchild%3D1%26keywords%3Dorganic%26qid%3D1593851980%26refinements%3Dp_72%253A1318476031%26sr%3D8-391-spons%26psc%3D1&qualifier=1593851980&id=3116240490728997&widgetName=sp_mtf,4.0 out of 5 stars,56,920,8 Fl Oz,Coombs Family
,,,,,,
"Naturyz Apple Cider Vinegar - 500 ml (Pack of 4) for Weight Loss, Skin Treatment, Hair Growth (Natural, Raw, Unpasteurized, Undiluted)",/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg9_1?ie=UTF8&adId=A042485234RKH6DDG7F4F&url=%2FNaturyz-Apple-Cider-Vinegar-Unpasteurized%2Fdp%2FB0756DTP8J%2Fref%3Dsr_1_392_sspa%3Fdchild%3D1%26keywords%3Dorganic%26qid%3D1593851980%26refinements%3Dp_72%253A1318476031%26smid%3DA3HH1F0DQWVZF6%26sr%3D8-392-spons%26psc%3D1&qualifier=1593851980&id=3116240490728997&widgetName=sp_mtf,4.1 out of 5 stars,25,879,500 ml,Naturyz Apple
,,,,,,
VITAWIN Ginkgo Biloba Ultimate Health and Nutrition Supplements Capsules for Healthy Brain and Rejuvenation for Men and Women (500 mg) - Pack of 60,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A01955121PGB289UPS6CG&url=%2FVITAWIN-Ultimate-Nutrition-Supplements-Rejuvenation%2Fdp%2FB07NJQGZFZ%2Fref%3Dsr_1_393_sspa%3Fdchild%3D1%26keywords%3Dorganic%26qid%3D1593851980%26refinements%3Dp_72%253A1318476031%26sr%3D8-393-spons%26psc%3D1&qualifier=1593851980&id=3116240490728997&widgetName=sp_btf,4.5 out of 5 stars,18,849,500 mg,VITAWIN Ginkgo
,,,,,,
"Aarshaveda Organic Moringa Oleifera Leaf Powder. 100% USDA Certified. All Natural Energy Boost, Raw Superfood and Multi-Vitamin. Gluten Free. Great in Green Drinks, Smoothies. 200 gms",/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A054617123I8JAX90I6FX&url=%2FAarshaveda-Certified-Superfood-Multi-Vitamin-Smoothies%2Fdp%2FB079Q269TM%2Fref%3Dsr_1_394_sspa%3Fdchild%3D1%26keywords%3Dorganic%26qid%3D1593851980%26refinements%3Dp_72%253A1318476031%26sr%3D8-394-spons%26psc%3D1&qualifier=1593851980&id=3116240490728997&widgetName=sp_btf,5.0 out of 5 stars,3,360,100%,Aarshaveda Organic
,,,,,,
Vanalaya Morning Elixir Apple Cider Vinegar with Mother Ginger Garlic Lemon and Honey Raw Unfiltered Undiluted Unpasteurized Gluten Free for Weight Loss 500ml,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A0000393388UMWDOFZ3DM&url=%2FVanalaya-Morning-Unfiltered-Undiluted-Unpasteurized%2Fdp%2FB07RQSBSK3%2Fref%3Dsr_1_395_sspa%3Fdchild%3D1%26keywords%3Dorganic%26qid%3D1593851980%26refinements%3Dp_72%253A1318476031%26sr%3D8-395-spons%26psc%3D1&qualifier=1593851980&id=3116240490728997&widgetName=sp_btf,4.2 out of 5 stars,33,449,500ml,Vanalaya Morning
,,,,,,
VITAWIN Dandelion Capsules (500 mg) - Pack of 60 Ultimate Health and Nutrition Supplements for Liver Support and Body Detox,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg9_1?ie=UTF8&adId=A019582419SVL8JHK9ZBV&url=%2FVITAWIN-Dandelion-Capsules-500-Supplements%2Fdp%2FB07N8X52N4%2Fref%3Dsr_1_396_sspa%3Fdchild%3D1%26keywords%3Dorganic%26qid%3D1593851980%26refinements%3Dp_72%253A1318476031%26sr%3D8-396-spons%26psc%3D1&qualifier=1593851980&id=3116240490728997&widgetName=sp_btf,4.3 out of 5 stars,17,791,500 mg,VITAWIN Dandelion
,,,,,,
Kapiva Wild Amla Juice 1L | Immunity and Digestion Booster | Made from Pratapgarh Amlas | No Added Sugar,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A00902501NEXR80E7JLZN&url=%2FKapiva-Amla-Juice-Digestion-Immunity%2Fdp%2FB01MFH172B%2Fref%3Dsr_1_433_sspa%3Fdchild%3D1%26keywords%3Dorganic%26qid%3D1593851982%26refinements%3Dp_72%253A1318476031%26sr%3D8-433-spons%26psc%3D1&qualifier=1593851982&id=954216539389937&widgetName=sp_atf_next,4.0 out of 5 stars,861,220,1L,Kapiva Wild
,,,,,,
"Auric Skin Radiance All Natural Ayurvedic Beverage for Glowing Skin, Ready to Drink Juice (Pack of 24, 250ML Each)…",/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A0115668S11SPGSOMDME&url=%2FAuric-Radiance-Ready-Drink-Juice%2Fdp%2FB07QQTLLQ1%2Fref%3Dsr_1_434_sspa%3Fdchild%3D1%26keywords%3Dorganic%26qid%3D1593851982%26refinements%3Dp_72%253A1318476031%26smid%3DA2FYEQXAZJGCOE%26sr%3D8-434-spons%26psc%3D1&qualifier=1593851982&id=954216539389937&widgetName=sp_atf_next,4.1 out of 5 stars,18,"1,400",24,Auric Skin
,,,,,,
Kapiva Wild Tulsi Giloy Juice 1L | Natural Juice for Building Immunity | First brand to use Neem Grown Giloy Stems with Fresh Tulsi Leaves | No Added Sugar,/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A05893911OQ29H97SHIKY&url=%2FKapiva-Tulsi-Giloy-Juice-Natural%2Fdp%2FB01MQE067R%2Fref%3Dsr_1_435_sspa%3Fdchild%3D1%26keywords%3Dorganic%26qid%3D1593851982%26refinements%3Dp_72%253A1318476031%26sr%3D8-435-spons%26psc%3D1&qualifier=1593851982&id=954216539389937&widgetName=sp_atf_next,4.1 out of 5 stars,674,320,1L,Kapiva Wild
,,,,,,
"Indus Valley Bio Organic Extra Virgin Coconut Oil, 175ml",/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A0335974GMYQVWO5ZP14&url=%2FIndus-Valley-Organic-Virgin-Coconut%2Fdp%2FB079M6N665%2Fref%3Dsr_1_436_sspa%3Fdchild%3D1%26keywords%3Dorganic%26qid%3D1593851982%26refinements%3Dp_72%253A1318476031%26smid%3DA3QVIKTRGLR5OU%26sr%3D8-436-spons%26psc%3D1&qualifier=1593851982&id=954216539389937&widgetName=sp_atf_next,4.1 out of 5 stars,706,199,175ml,Indus Valley
,,,,,,
"Keya Seth Aromatherapy, Shakti Immunity Booster Enriched with 18 Ayurvedic Herbs (100 gm)",/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A00640721TIONEFGR8GOM&url=%2FKeya-Seth-Aromatherapy-Immunity-Ayurvedic%2Fdp%2FB08B6D61L2%2Fref%3Dsr_1_437_sspa%3Fdchild%3D1%26keywords%3Dorganic%26qid%3D1593851982%26refinements%3Dp_72%253A1318476031%26sr%3D8-437-spons%26psc%3D1&qualifier=1593851982&id=954216539389937&widgetName=sp_mtf,5.0 out of 5 stars,1,,18,Keya Seth
,,,,,,
"VITAWIN Ginseng Capsules, 500 mg (Pack of 60)",/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A01961601RTJ4H1HJ2B60&url=%2FVITAWIN-Ginseng-Capsules-500-Pack%2Fdp%2FB07N8XR1TX%2Fref%3Dsr_1_438_sspa%3Fdchild%3D1%26keywords%3Dorganic%26qid%3D1593851982%26refinements%3Dp_72%253A1318476031%26sr%3D8-438-spons%26psc%3D1&qualifier=1593851982&id=954216539389937&widgetName=sp_mtf,4.7 out of 5 stars,13,764,500 mg,VITAWIN Ginseng
,,,,,,
"Coombs Family Farms Organic Maple Syrup, 8 Fl Oz",/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A0342593L3B9UPJF8MKQ&url=%2FCoombs-Family-Farms-Organic-Maple%2Fdp%2FB005KU83SQ%2Fref%3Dsr_1_439_sspa%3Fdchild%3D1%26keywords%3Dorganic%26qid%3D1593851982%26refinements%3Dp_72%253A1318476031%26sr%3D8-439-spons%26psc%3D1&qualifier=1593851982&id=954216539389937&widgetName=sp_mtf,4.0 out of 5 stars,56,920,8 Fl Oz,Coombs Family
,,,,,,
"Naturyz Apple Cider Vinegar - 500 ml (Pack of 4) for Weight Loss, Skin Treatment, Hair Growth (Natural, Raw, Unpasteurized, Undiluted)",/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A042485234RKH6DDG7F4F&url=%2FNaturyz-Apple-Cider-Vinegar-Unpasteurized%2Fdp%2FB0756DTP8J%2Fref%3Dsr_1_440_sspa%3Fdchild%3D1%26keywords%3Dorganic%26qid%3D1593851982%26refinements%3Dp_72%253A1318476031%26smid%3DA3HH1F0DQWVZF6%26sr%3D8-440-spons%26psc%3D1&qualifier=1593851982&id=954216539389937&widgetName=sp_mtf,4.1 out of 5 stars,25,879,500 ml,Naturyz Apple
,,,,,,
Vanalaya Morning Elixir Apple Cider Vinegar with Mother Ginger Garlic Lemon and Honey Raw Unfiltered Undiluted Unpasteurized Gluten Free for Weight Loss 500ml,/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A0000393388UMWDOFZ3DM&url=%2FVanalaya-Morning-Unfiltered-Undiluted-Unpasteurized%2Fdp%2FB07RQSBSK3%2Fref%3Dsr_1_441_sspa%3Fdchild%3D1%26keywords%3Dorganic%26qid%3D1593851982%26refinements%3Dp_72%253A1318476031%26sr%3D8-441-spons%26psc%3D1&qualifier=1593851982&id=954216539389937&widgetName=sp_btf,4.2 out of 5 stars,33,449,500ml,Vanalaya Morning
,,,,,,
WOW Skin Science Onion Black Seed Oil Ultimate Hair Care Kit (Shampoo + Hair Conditioner + Hair Oil),/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A03522243IQ1SX4845WOV&url=%2FWOW-Skin-Science-Ultimate-Conditioner%2Fdp%2FB07YQ3GJ1Z%2Fref%3Dsr_1_442_sspa%3Fdchild%3D1%26keywords%3Dorganic%26qid%3D1593851982%26refinements%3Dp_72%253A1318476031%26smid%3DA27LPMZIGZ21IK%26sr%3D8-442-spons%26psc%3D1&qualifier=1593851982&id=954216539389937&widgetName=sp_btf,4.0 out of 5 stars,"2,127",949,,WOW Skin
,,,,,,
"WOW Skin Science Red Onion Black Seed Oil Shampoo With Red Onion Seed Oil Extract, Black Seed Oil & Pro-Vitamin B5 - No Parabens, Sulphates, Silicones, Color & Peg, 300 ml",/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A03521561T211UHVYQ95L&url=%2FWOW-Skin-Science-Shampoo-Pro-Vitamin%2Fdp%2FB07YNHHH5N%2Fref%3Dsr_1_443_sspa%3Fdchild%3D1%26keywords%3Dorganic%26qid%3D1593851982%26refinements%3Dp_72%253A1318476031%26smid%3DAT95IG9ONZD7S%26sr%3D8-443-spons%26psc%3D1&qualifier=1593851982&id=954216539389937&widgetName=sp_btf,4.0 out of 5 stars,"2,151",339,300 ml,WOW Skin
,,,,,,
"WOW Skin Science Vitamin C Face Cream - Oil Free, Quick Absorbing - For All Skin Types - No Parabens, Silicones, Color, Mineral Oil & Synthetic Fragrance, 50 ml",/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A075785736HPWIHC5P2M4&url=%2FWOW-Skin-Science-Vitamin-Cream%2Fdp%2FB082Z1455Q%2Fref%3Dsr_1_444_sspa%3Fdchild%3D1%26keywords%3Dorganic%26qid%3D1593851982%26refinements%3Dp_72%253A1318476031%26sr%3D8-444-spons%26psc%3D1&qualifier=1593851982&id=954216539389937&widgetName=sp_btf,4.0 out of 5 stars,158,589,50 ml,WOW Skin
